00.000,04.354,10.213,16.301,21.837,26.848,31.393,35.513,39.273,44.697,48.810,52.529,55.893,58.935,61.687,64.175,66.425,68.461,70.301,71.966,73.471,74.833,76.064,77.178,78.185,79.095,79.919,80.664,81.338,81.947,82.498,82.996,83.447,83.855,84.223,84.557,84.858,85.131,85.378,85.601,85.802,85.985,86.150,86.299,86.434,86.556,86.666,86.766,86.856,86.938,87.012
00.000,04.969,11.194,17.288,22.825,27.837,32.383,36.505,40.269,43.679,46.771,51.125,54.610,57.653,60.404,62.892,65.143,67.178,69.019,70.683,72.189,73.550,74.781,75.895,76.902,77.813,78.636,79.381,80.055,80.664,81.215,81.714,82.164,82.572,82.941,83.274,83.576,83.848,84.095,84.318,84.520,84.702,84.867,85.016,85.151,85.273,85.383,85.483,85.574,85.655,85.729
00.000,06.031,12.309,18.411,23.948,28.962,33.510,37.633,41.380,44.783,47.871,51.316,54.780,57.822,60.573,63.062,65.312,67.347,69.188,70.852,72.358,73.719,74.951,76.064,77.071,77.982,78.806,79.551,80.224,80.834,81.385,81.883,82.334,82.741,83.110,83.443,83.745,84.017,84.264,84.487,84.689,84.871,85.036,85.185,85.320,85.442,85.553,85.652,85.743,85.824,85.898
00.000,01.336,10.978,17.142,22.679,27.710,32.272,36.406,40.159,43.568,46.660,49.964,53.322,56.405,59.157,61.645,63.895,65.930,67.771,69.436,70.941,72.303,73.534,74.647,75.654,76.565,77.389,78.134,78.808,79.417,79.968,80.466,80.917,81.325,81.693,82.027,82.328,82.601,82.847,83.070,83.272,83.454,83.619,83.769,83.904,84.026,84.136,84.236,84.326,84.408,84.482
00.000,-01.37,09.311,16.041,21.577,26.604,31.164,35.297,39.047,42.454,45.543,48.749,52.063,55.145,57.897,60.385,62.635,64.670,66.511,68.176,69.681,71.042,72.274,73.387,74.394,75.305,76.129,76.874,77.548,78.157,78.708,79.206,79.657,80.064,80.433,80.766,81.068,81.341,81.587,81.810,82.012,82.194,82.359,82.509,82.643,82.766,82.876,82.976,83.066,83.148,83.221
00.000,-01.21,09.887,16.554,21.961,26.852,31.275,35.276,38.894,42.166,45.127,47.817,50.267,53.926,56.682,59.170,61.420,63.456,65.296,66.961,68.466,69.828,71.059,72.172,73.180,74.090,74.914,75.659,76.333,76.942,77.493,77.991,78.442,78.850,79.218,79.552,79.853,80.126,80.372,80.595,80.797,80.980,81.145,81.294,81.429,81.551,81.661,81.761,81.851,81.933,82.007
00.000,01.189,11.679,17.654,23.060,27.949,32.371,36.369,39.986,43.256,46.216,48.905,51.347,53.587,55.623,58.089,60.339,62.374,64.215,65.880,67.385,68.746,69.978,71.091,72.098,73.009,73.833,74.578,75.252,75.861,76.412,76.910,77.361,77.769,78.137,78.471,78.772,79.045,79.291,79.514,79.716,79.898,80.063,80.213,80.348,80.470,80.580,80.680,80.770,80.852,80.925
00.000,06.291,12.665,18.642,24.048,28.936,33.358,37.357,40.973,44.243,47.204,49.894,52.338,54.582,56.619,58.472,60.154,61.681,63.066,64.695,66.162,67.549,68.780,69.894,70.901,71.812,72.635,73.380,74.054,74.663,75.214,75.713,76.163,76.571,76.940,77.273,77.574,77.847,78.094,78.317,78.518,78.701,78.866,79.015,79.150,79.272,79.382,79.482,79.572,79.654,79.728
00.000,07.340,13.788,19.765,25.171,30.060,34.481,38.480,42.096,45.366,48.329,51.021,53.466,55.695,57.725,59.572,61.251,62.775,64.158,65.531,66.900,68.201,69.399,70.488,71.486,72.394,73.217,73.961,74.635,75.244,75.795,76.294,76.744,77.152,77.521,77.854,78.155,78.428,78.675,78.898,79.099,79.282,79.447,79.596,79.731,79.853,79.963,80.063,80.153,80.235,80.309
00.000,05.353,12.516,18.494,23.900,28.789,33.210,37.209,40.825,44.096,47.072,49.778,52.235,54.471,56.508,58.359,60.041,61.568,62.953,64.294,65.633,66.903,68.076,69.144,70.149,71.057,71.879,72.624,73.298,73.907,74.458,74.956,75.407,75.814,76.183,76.516,76.818,77.091,77.337,77.560,77.762,77.944,78.109,78.258,78.393,78.515,78.626,78.726,78.816,78.898,78.971
00.000,01.270,11.393,17.376,22.782,27.671,32.092,36.091,39.707,42.978,45.952,48.658,51.115,53.350,55.386,57.237,58.919,60.445,61.829,63.148,64.473,65.733,66.902,67.966,68.967,69.874,70.696,71.441,72.115,72.724,73.275,73.773,74.224,74.631,75.000,75.333,75.635,75.908,76.154,76.377,76.579,76.761,76.926,77.075,77.210,77.332,77.443,77.543,77.633,77.714,77.788
00.000,00.651,10.304,16.299,21.705,26.594,31.015,35.014,38.630,41.901,44.876,47.583,50.042,52.276,54.312,56.163,57.844,59.370,60.755,62.054,63.364,64.611,65.774,66.835,67.829,68.734,69.557,70.301,70.975,71.584,72.135,72.633,73.084,73.492,73.860,74.194,74.495,74.768,75.014,75.237,75.439,75.621,75.786,75.936,76.071,76.193,76.303,76.403,76.493,76.575,76.648
00.000,-00.19,09.322,15.341,20.747,25.636,30.286,34.509,38.366,41.867,45.044,47.925,50.536,52.901,55.042,56.979,58.732,60.318,61.752,63.049,64.222,65.283,66.242,67.109,67.893,68.603,69.244,69.824,70.349,70.823,71.252,71.640,71.991,72.477,72.846,73.179,73.481,73.753,74.000,74.223,74.425,74.607,74.772,74.921,75.056,75.178,75.289,75.388,75.479,75.560,75.634
00.000,-00.27,09.385,15.813,21.489,26.623,31.276,35.500,39.362,42.865,46.044,48.926,51.537,53.902,56.043,57.980,59.733,61.319,62.754,64.051,65.223,66.284,67.243,68.110,68.895,69.604,70.246,70.826,71.350,71.825,72.254,72.642,72.992,73.310,73.596,73.856,74.091,74.303,74.495,74.668,74.825,74.968,75.096,75.212,75.317,75.412,75.498,75.576,75.647,75.710,75.768
00.000,04.226,10.701,16.936,22.612,27.746,32.402,36.628,40.472,43.967,47.139,50.017,52.626,54.989,57.129,59.065,60.818,62.404,63.838,65.135,66.308,67.368,68.328,69.195,69.979,70.689,71.330,71.910,72.435,72.909,73.338,73.726,74.077,74.394,74.681,74.941,75.175,75.387,75.579,75.753,75.910,76.052,76.181,76.297,76.402,76.497,76.583,76.661,76.731,76.795,76.852
00.000,03.466,09.446,15.665,21.342,26.475,31.159,35.400,39.253,42.755,45.932,48.813,51.424,53.789,55.929,57.867,59.620,61.205,62.639,63.936,65.109,66.170,67.129,67.996,68.781,69.490,70.131,70.712,71.236,71.710,72.139,72.527,72.878,73.195,73.482,73.742,73.976,74.189,74.381,74.554,74.711,74.853,74.982,75.098,75.203,75.298,75.384,75.462,75.532,75.596,75.653
00.000,-00.45,08.269,14.547,20.223,25.357,30.038,34.280,38.132,41.632,44.809,47.690,50.300,52.665,54.805,56.743,58.496,60.081,61.516,62.813,63.986,65.047,66.006,66.873,67.658,68.367,69.009,69.589,70.113,70.588,71.016,71.404,71.755,72.072,72.359,72.619,72.853,73.066,73.258,73.431,73.588,73.730,73.859,73.975,74.080,74.175,74.261,74.339,74.409,74.473,74.530
00.000,-00.36,02.546,13.466,19.147,24.283,28.962,33.206,37.057,40.558,43.734,46.615,49.226,51.629,53.809,55.780,57.561,59.171,60.625,61.940,63.127,64.199,65.167,66.040,66.829,67.541,68.183,68.763,69.287,69.760,70.187,70.573,70.922,71.237,71.522,71.779,72.012,72.223,72.413,72.585,72.740,72.881,73.008,73.123,73.227,73.321,73.406,73.483,73.552,73.615,73.672
00.000,-00.35,02.925,14.036,19.784,24.987,29.693,33.964,37.884,41.452,44.694,47.635,50.301,52.714,54.898,56.872,58.657,60.269,61.725,63.040,64.227,65.299,66.267,67.140,67.928,68.640,69.282,69.862,70.385,70.858,71.285,71.671,72.020,72.335,72.620,72.878,73.110,73.321,73.511,73.683,73.839,73.979,74.106,74.221,74.325,74.419,74.504,74.581,74.650,74.713,74.770
00.000,-00.36,08.759,15.023,20.772,25.975,30.680,34.955,38.883,42.453,45.696,48.639,51.305,53.719,55.902,57.877,59.661,61.273,62.729,64.044,65.230,66.302,67.269,68.142,68.930,69.642,70.284,70.864,71.387,71.860,72.287,72.673,73.022,73.337,73.622,73.879,74.112,74.322,74.512,74.684,74.840,74.981,75.108,75.223,75.327,75.420,75.505,75.582,75.652,75.715,75.771
00.000,03.837,09.845,16.145,21.895,27.098,31.803,36.084,39.988,43.546,46.781,49.718,52.381,54.793,56.976,58.950,60.735,62.348,63.805,65.120,66.308,67.380,68.349,69.222,70.011,70.723,71.366,71.946,72.470,72.943,73.371,73.757,74.106,74.421,74.706,74.963,75.196,75.407,75.597,75.769,75.924,76.065,76.192,76.307,76.411,76.505,76.590,76.667,76.736,76.799,76.856
00.000,-01.72,08.285,14.865,20.625,25.828,30.534,34.860,38.778,42.346,45.587,48.528,51.193,53.606,55.789,57.763,59.547,61.159,62.615,63.929,65.116,66.188,67.155,68.028,68.816,69.527,70.170,70.749,71.273,71.746,72.173,72.559,72.907,73.223,73.507,73.765,73.998,74.208,74.398,74.570,74.726,74.866,74.993,75.108,75.212,75.306,75.391,75.468,75.538,75.600,75.657
00.000,-01.41,06.317,13.669,19.517,24.720,29.425,33.746,37.661,41.227,44.466,47.406,50.070,52.482,54.665,56.639,58.422,60.034,61.490,62.805,63.992,65.063,66.030,66.904,67.692,68.403,69.046,69.625,70.149,70.622,71.049,71.435,71.784,72.099,72.384,72.641,72.874,73.084,73.275,73.447,73.602,73.743,73.870,73.985,74.089,74.183,74.268,74.345,74.414,74.477,74.534
00.000,-00.43,07.420,13.709,19.399,24.535,29.180,33.386,37.206,40.695,43.868,46.748,49.359,51.724,53.867,55.806,57.562,59.150,60.590,61.892,63.069,64.134,65.098,65.969,66.757,67.469,68.113,68.696,69.223,69.699,70.130,70.520,70.872,71.191,71.479,71.740,71.976,72.189,72.382,72.557,72.715,72.858,72.987,73.104,73.209,73.305,73.391,73.470,73.540,73.604,73.662
00.000,00.410,08.535,14.814,20.492,25.627,30.272,34.477,38.298,41.792,44.965,47.846,50.457,52.822,54.964,56.903,58.659,60.247,61.685,62.986,64.162,65.227,66.190,67.061,67.849,68.562,69.206,69.789,70.317,70.794,71.225,71.615,71.968,72.287,72.576,72.837,73.073,73.287,73.480,73.654,73.812,73.955,74.085,74.201,74.307,74.403,74.489,74.567,74.638,74.702,74.760
00.000,00.610,09.523,15.801,21.479,26.615,31.259,35.467,39.290,42.788,45.963,48.845,51.457,53.822,55.965,57.904,59.660,61.248,62.686,63.987,65.164,66.228,67.191,68.062,68.850,69.563,70.208,70.791,71.318,71.795,72.226,72.617,72.969,73.289,73.577,73.838,74.074,74.288,74.481,74.656,74.814,74.957,75.086,75.203,75.308,75.404,75.490,75.569,75.639,75.703,75.761
00.000,03.920,10.646,16.924,22.602,27.738,32.382,36.592,40.418,43.898,47.066,49.941,52.550,54.913,57.054,58.992,60.747,62.335,63.772,65.073,66.249,67.314,68.276,69.147,69.935,70.648,71.293,71.876,72.403,72.880,73.311,73.701,74.054,74.373,74.662,74.923,75.159,75.373,75.566,75.741,75.898,76.041,76.171,76.287,76.393,76.489,76.575,76.653,76.724,76.788,76.846
00.000,03.023,09.376,15.654,21.333,26.468,31.112,35.347,39.190,42.680,45.854,48.734,51.345,53.710,55.852,57.791,59.546,61.135,62.573,63.873,65.050,66.114,67.077,67.948,68.736,69.449,70.094,70.677,71.204,71.681,72.112,72.503,72.855,73.175,73.463,73.724,73.960,74.174,74.367,74.542,74.700,74.843,74.972,75.089,75.194,75.290,75.376,75.455,75.525,75.589,75.647
00.000,-00.40,08.263,14.544,20.223,25.359,30.004,34.235,38.078,41.567,44.740,47.619,50.229,52.593,54.734,56.673,58.428,60.016,61.453,62.753,63.929,64.994,65.956,66.827,67.615,68.327,68.972,69.555,70.082,70.559,70.990,71.380,71.733,72.052,72.340,72.601,72.838,73.051,73.244,73.419,73.577,73.720,73.849,73.966,74.071,74.167,74.253,74.331,74.402,74.466,74.524
00.000,-00.37,07.878,14.259,19.995,25.167,29.847,34.080,37.910,41.375,44.510,47.346,49.911,52.232,54.331,56.229,57.947,59.500,60.905,62.175,63.324,64.364,65.304,66.154,66.923,67.619,68.248,68.817,69.332,69.798,70.219,70.600,70.945,71.256,71.538,71.793,72.024,72.232,72.421,72.592,72.746,72.886,73.012,73.127,73.230,73.323,73.408,73.485,73.554,73.616,73.673
00.000,-00.36,08.994,15.367,21.101,26.273,30.953,35.186,39.016,42.481,45.615,48.451,51.016,53.336,55.434,57.332,59.049,60.602,62.006,63.276,64.425,65.464,66.404,67.254,68.023,68.719,69.348,69.917,70.431,70.897,71.318,71.699,72.043,72.355,72.637,72.892,73.122,73.331,73.520,73.690,73.845,73.984,74.111,74.225,74.328,74.422,74.506,74.583,74.652,74.714,74.771
00.000,-00.26,10.002,16.370,22.101,27.273,31.953,36.187,40.017,43.482,46.616,49.452,52.017,54.337,56.435,58.333,60.050,61.603,63.007,64.278,65.427,66.466,67.406,68.256,69.025,69.720,70.349,70.918,71.433,71.898,72.319,72.700,73.045,73.356,73.638,73.893,74.124,74.332,74.521,74.691,74.846,74.986,75.112,75.226,75.329,75.423,75.507,75.584,75.653,75.716,75.772
00.000,04.564,11.033,17.429,23.178,28.359,33.041,37.275,41.105,44.569,47.703,50.538,53.103,55.423,57.521,59.419,61.136,62.688,64.093,65.363,66.512,67.551,68.491,69.341,70.110,70.805,71.434,72.003,72.518,72.983,73.404,73.785,74.129,74.441,74.723,74.978,75.208,75.417,75.606,75.776,75.931,76.070,76.197,76.311,76.414,76.508,76.592,76.669,76.738,76.800,76.857
00.000,01.306,09.857,16.234,21.971,27.155,31.838,36.072,39.903,43.368,46.502,49.338,51.902,54.222,56.321,58.219,59.936,61.489,62.893,64.163,65.312,66.351,67.291,68.141,68.910,69.606,70.235,70.804,71.318,71.784,72.205,72.586,72.930,73.242,73.524,73.779,74.009,74.218,74.407,74.577,74.732,74.871,74.998,75.112,75.215,75.309,75.393,75.470,75.539,75.602,75.658
00.000,00.006,08.725,15.105,20.855,26.036,30.718,34.951,38.780,42.244,45.379,48.214,50.779,53.099,55.197,57.095,58.812,60.365,61.769,63.039,64.188,65.228,66.167,67.018,67.786,68.482,69.111,69.680,70.195,70.660,71.081,71.462,71.807,72.118,72.400,72.655,72.886,73.094,73.283,73.454,73.608,73.748,73.874,73.988,74.092,74.185,74.270,74.346,74.416,74.478,74.535
00.000,-00.42,07.621,14.889,20.521,25.551,30.099,34.213,37.933,41.298,44.353,47.126,49.704,52.024,54.122,56.020,57.737,59.290,60.694,61.965,63.113,64.175,65.131,65.997,66.780,67.489,68.130,68.711,69.236,69.711,70.140,70.529,70.880,71.198,71.486,71.746,71.981,72.194,72.386,72.561,72.719,72.861,72.990,73.107,73.212,73.308,73.394,73.472,73.542,73.606,73.664
00.000,-00.43,09.905,16.052,21.611,26.638,31.185,35.297,39.016,42.380,45.425,48.193,50.717,53.020,55.115,57.020,58.749,60.317,61.740,63.029,64.197,65.255,66.213,67.080,67.865,68.576,69.218,69.800,70.326,70.802,71.233,71.622,71.975,72.293,72.582,72.842,73.078,73.291,73.484,73.658,73.816,73.959,74.088,74.204,74.310,74.405,74.491,74.570,74.640,74.704,74.762
00.000,00.861,10.892,17.039,22.598,27.626,32.172,36.284,40.003,43.367,46.414,49.183,51.712,54.016,56.113,58.018,59.748,61.317,62.740,64.029,65.198,66.256,67.214,68.081,68.866,69.577,70.220,70.801,71.328,71.804,72.234,72.624,72.976,73.295,73.583,73.844,74.079,74.293,74.485,74.660,74.817,74.960,75.089,75.206,75.311,75.407,75.493,75.571,75.641,75.705,75.763
00.000,05.711,12.015,18.162,23.721,28.749,33.295,37.408,41.126,44.490,47.539,50.310,52.830,55.126,57.216,59.117,60.843,62.409,63.830,65.118,66.286,67.343,68.300,69.167,69.952,70.662,71.305,71.886,72.413,72.889,73.319,73.709,74.061,74.379,74.668,74.928,75.164,75.377,75.570,75.744,75.902,76.045,76.174,76.290,76.396,76.491,76.578,76.656,76.726,76.790,76.848
00.000,04.225,10.745,16.891,22.450,27.478,32.025,36.137,39.856,43.220,46.286,49.071,51.602,53.906,56.002,57.906,59.635,61.204,62.627,63.916,65.084,66.142,67.100,67.968,68.753,69.463,70.106,70.687,71.214,71.690,72.120,72.510,72.862,73.181,73.469,73.729,73.965,74.178,74.371,74.546,74.703,74.846,74.975,75.092,75.197,75.292,75.379,75.457,75.527,75.591,75.649
00.000,01.077,09.626,15.773,21.332,26.360,30.907,35.019,38.740,42.105,45.170,47.955,50.486,52.789,54.884,56.788,58.517,60.085,61.507,62.796,63.964,65.022,65.979,66.846,67.631,68.341,68.984,69.565,70.092,70.567,70.998,71.387,71.739,72.058,72.346,72.607,72.842,73.056,73.248,73.423,73.580,73.723,73.852,73.968,74.074,74.169,74.256,74.334,74.404,74.468,74.526
00.000,00.599,08.548,14.696,20.256,25.283,29.830,34.067,37.909,41.381,44.520,47.359,49.926,52.247,54.346,56.244,57.960,59.513,60.916,62.186,63.334,64.373,65.312,66.162,66.930,67.625,68.253,68.822,69.336,69.801,70.221,70.602,70.946,71.257,71.539,71.794,72.024,72.233,72.421,72.592,72.746,72.886,73.012,73.126,73.230,73.323,73.408,73.484,73.553,73.616,73.673
00.000,-00.20,07.586,15.218,20.997,26.208,30.914,35.165,39.008,42.481,45.621,48.460,51.027,53.349,55.447,57.345,59.062,60.614,62.018,63.287,64.435,65.473,66.412,67.262,68.030,68.724,69.353,69.921,70.435,70.900,71.320,71.701,72.045,72.356,72.638,72.892,73.123,73.331,73.520,73.690,73.844,73.984,74.110,74.224,74.328,74.421,74.506,74.582,74.651,74.714,74.771
00.000,-00.27,09.811,16.225,22.002,27.212,31.916,36.167,40.010,43.483,46.623,49.462,52.029,54.350,56.449,58.347,60.063,61.615,63.019,64.288,65.436,66.475,67.414,68.263,69.031,69.725,70.354,70.922,71.436,71.901,72.322,72.702,73.046,73.357,73.639,73.894,74.124,74.332,74.521,74.691,74.846,74.985,75.111,75.226,75.329,75.422,75.507,75.583,75.653,75.715,75.772
00.000,04.542,10.950,17.312,23.078,28.288,32.995,37.248,41.092,44.566,47.707,50.546,53.113,55.435,57.534,59.432,61.148,62.700,64.104,65.374,66.522,67.560,68.499,69.348,70.116,70.811,71.439,72.007,72.521,72.986,73.407,73.787,74.131,74.442,74.724,74.978,75.209,75.417,75.606,75.776,75.931,76.070,76.196,76.310,76.414,76.507,76.592,76.668,76.737,76.800,76.857
00.000,01.222,09.801,16.136,21.891,27.096,31.801,36.052,39.895,43.368,46.508,49.347,51.914,54.236,56.334,58.232,59.949,61.501,62.905,64.174,65.322,66.360,67.299,68.149,68.917,69.611,70.240,70.808,71.322,71.787,72.207,72.588,72.932,73.243,73.525,73.779,74.010,74.218,74.407,74.577,74.731,74.871,74.997,75.112,75.215,75.308,75.393,75.469,75.539,75.601,75.658
00.000,-00.44,08.713,15.023,20.767,25.972,30.676,34.928,38.771,42.244,45.384,48.223,50.790,53.112,55.210,57.108,58.825,60.377,61.781,63.050,64.198,65.236,66.175,67.025,67.793,68.487,69.116,69.684,70.198,70.663,71.084,71.464,71.808,72.119,72.401,72.656,72.886,73.094,73.283,73.454,73.608,73.747,73.874,73.988,74.091,74.185,74.269,74.346,74.415,74.478,74.534
00.000,-00.46,07.052,13.959,19.694,24.896,29.601,33.853,37.696,41.169,44.309,47.148,49.715,52.037,54.136,56.034,57.750,59.302,60.706,61.975,63.123,64.161,65.100,65.988,66.774,67.484,68.127,68.708,69.233,69.709,70.139,70.527,70.879,71.197,71.484,71.745,71.980,72.193,72.385,72.559,72.717,72.860,72.989,73.105,73.211,73.306,73.393,73.471,73.541,73.605,73.663
00.000,01.023,07.710,13.394,19.235,24.648,29.549,33.969,37.955,41.553,44.801,47.732,50.380,52.772,54.933,56.886,58.651,60.246,61.688,62.991,64.170,65.235,66.199,67.070,67.858,68.570,69.214,69.797,70.323,70.800,71.231,71.620,71.973,72.292,72.580,72.840,73.076,73.290,73.482,73.657,73.815,73.957,74.086,74.203,74.308,74.404,74.490,74.568,74.639,74.703,74.761
00.000,04.557,08.320,14.382,20.231,25.657,30.557,34.975,38.961,42.558,45.804,48.735,51.383,53.775,55.935,57.888,59.653,61.248,62.689,63.993,65.171,66.237,67.200,68.071,68.859,69.571,70.215,70.798,71.325,71.801,72.232,72.622,72.974,73.293,73.581,73.842,74.078,74.291,74.484,74.658,74.816,74.959,75.088,75.204,75.310,75.405,75.492,75.570,75.640,75.704,75.762
00.000,05.435,09.006,15.505,21.366,26.737,31.623,36.041,40.029,43.629,46.879,49.812,52.462,54.855,57.017,58.970,60.736,62.331,63.773,65.077,66.256,67.321,68.285,69.156,69.944,70.656,71.300,71.883,72.409,72.886,73.317,73.706,74.059,74.378,74.666,74.927,75.162,75.376,75.568,75.743,75.901,76.043,76.172,76.289,76.395,76.490,76.576,76.654,76.725,76.789,76.847
00.000,-00.84,07.998,14.238,20.192,25.573,30.452,34.863,38.847,42.443,45.689,48.620,51.268,53.660,55.821,57.773,59.538,61.133,62.575,63.879,65.057,66.123,67.086,67.957,68.745,69.457,70.101,70.684,71.211,71.687,72.118,72.508,72.860,73.179,73.467,73.728,73.963,74.177,74.370,74.544,74.702,74.844,74.973,75.090,75.196,75.291,75.378,75.456,75.526,75.590,75.648
00.000,-00.77,03.194,13.151,19.112,24.478,29.341,33.746,37.726,41.318,44.562,47.496,50.144,52.535,54.696,56.649,58.414,60.009,61.451,62.755,63.933,64.999,65.962,66.833,67.621,68.333,68.978,69.560,70.087,70.563,70.994,71.384,71.736,72.055,72.344,72.604,72.840,73.053,73.246,73.421,73.578,73.721,73.850,73.967,74.072,74.168,74.254,74.332,74.403,74.467,74.525
00.000,-00.75,04.099,10.304,18.092,23.436,28.282,32.673,36.655,40.245,43.486,46.421,49.068,51.460,53.621,55.574,57.339,58.934,60.376,61.728,62.931,64.018,65.001,65.888,66.690,67.414,68.068,68.659,69.193,69.676,70.112,70.505,70.861,71.182,71.473,71.735,71.973,72.187,72.381,72.556,72.715,72.858,72.987,73.104,73.210,73.306,73.392,73.471,73.541,73.605,73.663
00.000,-00.67,05.095,11.328,17.984,23.570,28.590,33.111,37.186,40.864,44.183,47.182,49.892,52.342,54.556,56.557,58.366,60.000,61.478,62.812,64.018,65.108,66.092,66.981,67.784,68.510,69.165,69.757,70.291,70.774,71.210,71.603,71.959,72.280,72.571,72.833,73.071,73.285,73.479,73.654,73.812,73.956,74.085,74.202,74.308,74.404,74.490,74.569,74.639,74.703,74.761
00.000,00.015,06.005,12.293,19.010,24.582,29.599,34.118,38.193,41.869,45.188,48.186,50.896,53.346,55.560,57.561,59.369,61.004,62.481,63.815,65.021,66.110,67.094,67.983,68.786,69.512,70.167,70.758,71.293,71.775,72.211,72.605,72.960,73.282,73.572,73.835,74.072,74.286,74.480,74.655,74.814,74.957,75.087,75.204,75.310,75.405,75.492,75.570,75.641,75.705,75.763
00.000,-00.24,06.391,13.475,20.029,25.624,30.654,35.181,39.261,42.940,46.260,49.260,51.971,54.421,56.636,58.638,60.447,62.082,63.559,64.894,66.100,67.190,68.175,69.064,69.868,70.594,71.249,71.841,72.376,72.859,73.295,73.689,74.044,74.366,74.656,74.919,75.156,75.371,75.565,75.740,75.898,76.042,76.171,76.288,76.394,76.490,76.576,76.655,76.725,76.789,76.847
00.000,-01.82,05.062,12.432,18.857,24.481,29.496,34.012,38.084,41.758,45.074,48.074,50.784,53.233,55.447,57.448,59.256,60.891,62.367,63.702,64.907,65.997,66.981,67.870,68.673,69.398,70.053,70.645,71.179,71.661,72.097,72.491,72.846,73.168,73.458,73.721,73.958,74.172,74.366,74.541,74.700,74.843,74.973,75.090,75.195,75.291,75.378,75.456,75.527,75.591,75.648
